year,date,state,state_po,state_fips,state_cen,state_ic,county_name,county_fips,office,candidate,party_detailed,party_simplified,writein,candidatevotes,totalvotes,unofficial,stage,special,mode,version
2022,2022-11-08,GEORGIA,GA,13,58,44,GORDON,13129.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,24.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,GRADY,13131.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,6.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,GREENE,13133.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,9.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,GWINNETT,13135.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,510.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,HABERSHAM,13137.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,28.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,HALL,13139.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,150.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,HANCOCK,13141.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,5.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,HARALSON,13143.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,9.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,HARRIS,13145.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,13.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,HART,13147.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,9.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,HEARD,13149.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,15.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,HENRY,13151.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,87.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,HOUSTON,13153.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,72.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,IRWIN,13155.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,JACKSON,13157.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,32.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,JASPER,13159.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,10.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,JEFF DAVIS,13161.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,JEFFERSON,13163.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,6.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,JENKINS,13165.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,JONES,13169.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,10.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,LAMAR,13171.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,4.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,LANIER,13173.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,3.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,LAURENS,13175.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,19.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,LEE,13177.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,9.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,LIBERTY,13179.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,20.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,LINCOLN,13181.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,4.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,LONG,13183.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,1.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,LOWNDES,13185.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,31.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,LUMPKIN,13187.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,19.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MACON,13193.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,1.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MADISON,13195.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,17.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MARION,13197.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,6.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MCDUFFIE,13189.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,6.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MCINTOSH,13191.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,6.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MERIWETHER,13199.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,6.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MILLER,13201.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MITCHELL,13205.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,7.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MONROE,13207.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,6.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MONTGOMERY,13209.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,6.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MORGAN,13211.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,5.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MURRAY,13213.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,4.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,MUSCOGEE,13215.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,51.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,NEWTON,13217.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,55.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,OCONEE,13219.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,23.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,OGLETHORPE,13221.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,20.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,PAULDING,13223.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,94.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,PEACH,13225.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,11.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,PICKENS,13227.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,17.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,PIERCE,13229.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,3.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,PIKE,13231.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,4.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,POLK,13233.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,19.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,PULASKI,13235.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,1.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,PUTNAM,13237.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,12.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,QUITMAN,13239.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,1.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,RABUN,13241.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,20.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,RANDOLPH,13243.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,1.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,RICHMOND,13245.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,70.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,ROCKDALE,13247.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,48.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,SCHLEY,13249.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,1.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,SCREVEN,13251.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,4.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,SEMINOLE,13253.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,4.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,SPALDING,13255.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,40.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,STEPHENS,13257.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,15.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,SUMTER,13261.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,TALBOT,13263.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,1.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,TATTNALL,13267.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,11.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,TELFAIR,13271.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,3.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,TERRELL,13273.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,4.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,THOMAS,13275.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,15.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,TIFT,13277.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,6.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,TOOMBS,13279.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,4.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,TOWNS,13281.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,15.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,TROUP,13285.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,23.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,TURNER,13287.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,TWIGGS,13289.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,6.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,UNION,13291.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,22.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,UPSON,13293.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,18.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WALKER,13295.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,26.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WALTON,13297.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,61.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WARE,13299.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,14.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WASHINGTON,13303.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,5.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WAYNE,13305.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,11.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WEBSTER,13307.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WHEELER,13309.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,1.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WHITE,13311.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,23.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WHITFIELD,13313.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,21.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WILCOX,13315.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WILKES,13317.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WILKINSON,13319.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,WORTH,13321.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,3.0,12019931,False,GEN,False,ABSENTEE,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,APPLING,13001.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,33.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,ATKINSON,13003.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,10.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BACON,13005.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,25.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BAKER,13007.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,4.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BALDWIN,13009.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,87.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BANKS,13011.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,77.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BARROW,13013.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,400.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BARTOW,13015.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,418.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BEN HILL,13017.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,40.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BERRIEN,13019.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,28.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BIBB,13021.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,225.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BLECKLEY,13023.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,39.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BRANTLEY,13025.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,38.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BROOKS,13027.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,30.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BRYAN,13029.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,203.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BULLOCH,13031.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,151.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BURKE,13033.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,29.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,BUTTS,13035.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,125.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CALHOUN,13037.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,1.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CAMDEN,13039.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,200.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CANDLER,13043.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,32.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CARROLL,13045.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,425.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CATOOSA,13047.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,235.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CHARLTON,13049.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,31.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CHATHAM,13051.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,519.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CHATTAHOOCHEE,13053.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,9.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CHATTOOGA,13055.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,77.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CHEROKEE,13057.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,1647.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CLARKE,13059.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,271.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CLAY,13061.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,9.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CLAYTON,13063.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,542.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CLINCH,13065.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,21.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,COBB,13067.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,3681.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,COFFEE,13069.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,89.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,COLQUITT,13071.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,92.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,COLUMBIA,13073.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,450.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,COOK,13075.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,39.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,COWETA,13077.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,706.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CRAWFORD,13079.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,31.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,CRISP,13081.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,42.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,DADE,13083.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,47.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,DAWSON,13085.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,236.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,DECATUR,13087.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,50.0,12019931,False,GEN,False,EARLY VOTING,20230920
2022,2022-11-08,GEORGIA,GA,13,58,44,DEKALB,13089.0,US SENATE,CHASE OLIVER,LIBERTARIAN,LIBERTARIAN,False,2018.0,12019931,False,GEN,False,EARLY VOTING,20230920
